disaster.event,user.anon,date,latitude,longitude.anon,user_date_freq,days
42_AuFire2,3057,2013/10/22,151.1265491,-31.99931055,2,15
42_AuFire2,3057,2013/10/29,151.013912,-32.08027051,4,22
42_AuFire2,3057,2013/10/31,151.1234136,-32.00337061,1,24
42_AuFire2,3058,2013/10/17,151.1961758,-31.98354108,1,10
42_AuFire2,3059,2013/10/28,151.1331382,-31.96514962,1,21
42_AuFire2,3059,2013/10/30,151.1918172,-32.0220556,1,23
42_AuFire2,3059,2013/11/8,151.1331382,-31.96514962,4,32
42_AuFire2,3060,2013/10/12,151.1641672,-32.0312987,1,5
42_AuFire2,3060,2013/10/14,151.125013,-32.09372582,1,7
42_AuFire2,3061,2013/10/24,151.1972621,-31.99724792,1,17
42_AuFire2,3061,2013/11/8,151.1033304,-32.08297426,3,32
42_AuFire2,3062,2013/10/28,151.0586056,-31.96453471,1,21
42_AuFire2,3063,2013/10/9,151.0600346,-31.92143081,1,2
42_AuFire2,3063,2013/10/18,150.8905484,-32.11327821,3,11
42_AuFire2,3063,2013/10/23,150.8904429,-32.11282197,2,16
42_AuFire2,3063,2013/10/26,151.0663265,-31.92536011,1,19
42_AuFire2,3064,2013/10/24,151.1991337,-31.98323008,1,17
42_AuFire2,3064,2013/10/25,151.1993534,-31.98903875,1,18
42_AuFire2,3065,2013/10/23,151.0073294,-31.94258761,1,16
42_AuFire2,3066,2013/10/8,151.13854,-31.96546951,1,1
42_AuFire2,3066,2013/10/9,151.1383588,-31.96527502,2,2
42_AuFire2,3066,2013/10/12,151.1342713,-31.98308361,2,5
42_AuFire2,3066,2013/10/13,151.137272,-31.96732051,1,6
42_AuFire2,3066,2013/10/15,151.1168271,-31.98420182,1,8
42_AuFire2,3066,2013/10/20,150.9993042,-31.92326381,1,13
42_AuFire2,3066,2013/10/23,151.1384313,-31.96536848,2,16
42_AuFire2,3066,2013/10/24,151.1309075,-31.97230091,3,17
42_AuFire2,3066,2013/10/25,151.1475685,-31.97307178,1,18
42_AuFire2,3066,2013/10/26,151.1384022,-31.96539111,1,19
42_AuFire2,3066,2013/10/29,151.1381673,-31.96540694,1,22
42_AuFire2,3066,2013/10/31,151.138284,-31.96527551,1,24
42_AuFire2,3066,2013/11/7,151.1383485,-31.96529427,3,31
42_AuFire2,3066,2013/11/8,151.1384639,-31.96538171,6,32
42_AuFire2,3066,2013/11/9,151.107295,-31.98980382,2,33
42_AuFire2,3067,2013/11/7,150.8840793,-31.88197871,1,31
42_AuFire2,3068,2013/10/12,151.108341,-32.01228872,1,5
42_AuFire2,3068,2013/10/19,151.0802829,-32.09638005,3,12
42_AuFire2,3069,2013/10/13,151.1679119,-32.01945713,2,6
42_AuFire2,3070,2013/10/19,151.1827583,-32.00957902,1,12
42_AuFire2,3070,2013/11/7,151.1961758,-31.98354108,1,31
42_AuFire2,3071,2013/10/11,150.9584194,-32.07569693,1,4
42_AuFire2,3072,2013/11/9,151.1847496,-32.00383195,1,33
42_AuFire2,3073,2013/11/7,151.1942829,-31.93798894,2,31
42_AuFire2,3074,2013/10/15,151.1804447,-32.01131399,1,8
42_AuFire2,3075,2013/10/28,151.1363155,-32.01620564,1,21
42_AuFire2,3076,2013/10/10,151.1537081,-31.99948431,1,3
42_AuFire2,3076,2013/10/11,151.1704803,-31.98162353,1,4
42_AuFire2,3076,2013/10/26,151.1760775,-32.00210671,1,19
42_AuFire2,3076,2013/10/29,151.1760775,-32.00210671,1,22
42_AuFire2,3076,2013/11/7,151.1760775,-32.00210671,1,31
42_AuFire2,3076,2013/11/9,151.1917898,-32.00881963,2,33
42_AuFire2,3077,2013/10/26,151.1626418,-32.04437347,2,19
42_AuFire2,3078,2013/10/10,151.1925554,-31.92816121,1,3
42_AuFire2,3078,2013/10/12,151.1976544,-31.93020611,1,5
42_AuFire2,3078,2013/10/22,151.1990969,-31.92816361,1,15
42_AuFire2,3078,2013/10/26,151.1059948,-31.92773291,1,19
42_AuFire2,3079,2013/10/12,151.1939118,-31.97892207,1,5
42_AuFire2,3079,2013/10/14,151.0693409,-31.96261143,2,7
42_AuFire2,3079,2013/10/25,151.0711098,-31.96133851,1,18
42_AuFire2,3079,2013/11/9,151.0942056,-31.78224944,3,33
42_AuFire2,3080,2013/10/22,151.195005,-31.98105332,8,15
42_AuFire2,3080,2013/10/23,151.1949464,-31.98105924,4,16
42_AuFire2,3080,2013/10/24,151.1951533,-31.9810856,1,17
42_AuFire2,3080,2013/10/25,151.1949782,-31.98103053,1,18
42_AuFire2,3080,2013/10/26,150.8347802,-32.04899632,2,19
42_AuFire2,3080,2013/10/27,150.834713,-32.04888952,1,20
42_AuFire2,3080,2013/10/28,151.1950793,-31.98104003,5,21
42_AuFire2,3080,2013/10/29,150.894124,-32.08665554,6,22
42_AuFire2,3080,2013/10/30,150.848043,-32.03836751,1,23
42_AuFire2,3080,2013/10/31,150.848043,-32.03836751,1,24
42_AuFire2,3081,2013/10/24,151.0836284,-31.89412332,4,17
42_AuFire2,3081,2013/10/28,151.0837599,-31.89414621,1,21
42_AuFire2,3081,2013/11/10,151.0836126,-31.89422906,2,34
42_AuFire2,3082,2013/10/29,151.1771578,-31.99461484,1,22
42_AuFire2,3083,2013/10/12,151.004288,-31.88957878,1,5
42_AuFire2,3084,2013/10/11,150.8998435,-32.06835051,1,4
42_AuFire2,3084,2013/10/15,150.8347484,-32.08400651,1,8
42_AuFire2,3084,2013/10/19,150.8998639,-32.06847662,1,12
42_AuFire2,3084,2013/10/20,150.8998594,-32.06832992,1,13
42_AuFire2,3084,2013/10/25,150.8999305,-32.06831715,1,18
42_AuFire2,3084,2013/10/28,150.8997911,-32.06822011,1,21
42_AuFire2,3085,2013/10/20,151.1654935,-32.05458558,1,13
42_AuFire2,3086,2013/10/29,151.1852343,-32.00829608,1,22
42_AuFire2,3087,2013/10/18,151.1988258,-31.98575033,1,11
42_AuFire2,3087,2013/10/25,151.1732698,-32.05018533,1,18
42_AuFire2,3087,2013/10/31,151.1790495,-32.04964335,3,24
42_AuFire2,3087,2013/11/8,151.1028418,-32.08248879,1,32
42_AuFire2,3088,2013/10/17,151.1950793,-31.98104003,1,10
42_AuFire2,3088,2013/10/23,151.1954999,-31.98469916,1,16
42_AuFire2,3089,2013/10/11,151.0034143,-32.05653231,1,4
42_AuFire2,3089,2013/10/13,151.194192,-31.99870441,2,6
42_AuFire2,3089,2013/10/14,151.1979863,-32.04597881,3,7
42_AuFire2,3089,2013/10/18,151.1979877,-32.04597791,1,11
42_AuFire2,3089,2013/10/20,151.1982849,-32.04698481,10,13
42_AuFire2,3089,2013/10/27,151.1982391,-32.04715821,6,20
42_AuFire2,3089,2013/10/28,151.1982892,-32.04698921,1,21
42_AuFire2,3089,2013/10/29,151.1982856,-32.04698931,2,22
42_AuFire2,3089,2013/10/31,151.1982445,-32.04716801,1,24
42_AuFire2,3089,2013/11/9,151.1982445,-32.04716801,1,33
42_AuFire2,3090,2013/10/13,151.193599,-32.01618351,1,6
42_AuFire2,3091,2013/10/11,151.1942996,-31.98018309,1,4
42_AuFire2,3091,2013/11/9,151.1938557,-32.02083664,1,33
42_AuFire2,3092,2013/10/31,151.1994935,-31.99956152,1,24
42_AuFire2,3093,2013/10/24,151.1993534,-31.98903875,1,17
42_AuFire2,3093,2013/10/25,151.1986327,-31.98462789,5,18
42_AuFire2,3094,2013/10/27,151.1795744,-32.05082006,1,20
42_AuFire2,3094,2013/11/7,151.1795744,-32.05082006,2,31
42_AuFire2,3095,2013/11/9,151.0600376,-31.92221518,1,33
42_AuFire2,3096,2013/11/8,151.113861,-31.88842251,1,32
42_AuFire2,3097,2013/10/13,150.9611577,-31.84970328,1,6
42_AuFire2,3097,2013/10/26,151.1066563,-31.83502217,1,19
42_AuFire2,3098,2013/10/11,149.5571757,-31.5550243,1,4
42_AuFire2,3099,2013/10/18,151.1024809,-32.08272269,1,11
42_AuFire2,3099,2013/10/19,151.0973168,-32.08495731,1,12
42_AuFire2,3099,2013/10/25,151.1062006,-32.08065891,1,18
42_AuFire2,3100,2013/10/26,149.6254884,-31.53535577,2,19
42_AuFire2,3101,2013/10/26,150.5768845,-31.80562432,2,19
42_AuFire2,3102,2013/10/10,151.1555589,-32.02657435,1,3
42_AuFire2,3102,2013/10/21,151.1732698,-32.05018533,1,14
42_AuFire2,3103,2013/10/16,151.1846656,-31.99944178,1,9
42_AuFire2,3103,2013/10/18,151.1846654,-31.99919907,1,11
42_AuFire2,3103,2013/10/27,151.1956977,-32.00506729,1,20
42_AuFire2,3104,2013/10/11,151.0725796,-31.85320131,1,4
42_AuFire2,3105,2013/11/8,151.194427,-32.02607688,1,32
42_AuFire2,3105,2013/11/9,151.1743135,-32.01408544,1,33
42_AuFire2,3106,2013/10/12,151.0991841,-32.02541653,1,5
42_AuFire2,3107,2013/10/18,150.91394,-31.81537351,1,11
42_AuFire2,3108,2013/10/17,151.1862946,-32.01197188,2,10
42_AuFire2,3108,2013/10/21,151.185342,-32.01565234,1,14
42_AuFire2,3108,2013/10/22,151.1958191,-31.98017229,1,15
42_AuFire2,3108,2013/11/7,151.1625087,-31.97088133,1,31
42_AuFire2,3109,2013/10/8,150.9863962,-31.89440611,3,1
42_AuFire2,3109,2013/10/9,150.9863962,-31.89440611,8,2
42_AuFire2,3109,2013/10/10,150.9863962,-31.89440611,7,3
42_AuFire2,3109,2013/10/11,151.0028304,-31.91001591,3,4
42_AuFire2,3109,2013/10/13,150.9863962,-31.89440611,5,6
42_AuFire2,3109,2013/10/14,150.9709628,-31.88839171,8,7
42_AuFire2,3109,2013/10/16,150.9863962,-31.89440611,1,9
42_AuFire2,3109,2013/10/17,150.9863962,-31.89440611,1,10
42_AuFire2,3109,2013/10/21,150.9866496,-31.89415686,13,14
42_AuFire2,3109,2013/10/22,150.986342,-31.89440581,1,15
42_AuFire2,3109,2013/10/24,150.986342,-31.89440581,2,17
42_AuFire2,3110,2013/10/27,151.1953712,-31.98379051,1,20
42_AuFire2,3111,2013/10/9,151.127285,-31.90171345,1,2
42_AuFire2,3111,2013/10/12,151.1205728,-31.90762489,1,5
42_AuFire2,3111,2013/10/16,151.115316,-31.91275705,1,9
42_AuFire2,3111,2013/10/27,151.1182434,-31.92352545,1,20
42_AuFire2,3111,2013/10/30,151.1220997,-31.90614209,1,23
42_AuFire2,3112,2013/10/10,151.1535264,-31.96623489,1,3
42_AuFire2,3112,2013/10/17,151.1579475,-31.97044994,1,10
42_AuFire2,3112,2013/10/20,151.1281202,-31.95495746,1,13
42_AuFire2,3113,2013/10/13,151.1795523,-32.00071141,1,6
42_AuFire2,3113,2013/10/14,151.1795584,-32.00074601,1,7
42_AuFire2,3114,2013/10/29,151.1938283,-32.01552155,1,22
42_AuFire2,3115,2013/10/14,150.9609675,-31.84973952,1,7
42_AuFire2,3116,2013/11/6,151.1932898,-32.00342226,1,30
42_AuFire2,3117,2013/10/31,151.1977851,-32.026807,1,24
42_AuFire2,3118,2013/10/8,151.1609041,-31.99851251,1,1
42_AuFire2,3118,2013/10/10,151.1713962,-31.98710608,2,3
42_AuFire2,3118,2013/10/12,151.1614618,-32.02048412,2,5
42_AuFire2,3118,2013/10/14,151.1609246,-31.99830447,1,7
42_AuFire2,3118,2013/10/17,151.1609465,-31.99847857,2,10
42_AuFire2,3118,2013/10/22,151.1830717,-31.98304516,1,15
42_AuFire2,3118,2013/10/23,151.1608581,-31.99849836,6,16
42_AuFire2,3118,2013/10/27,151.1567679,-31.99679621,2,20
42_AuFire2,3118,2013/10/28,151.1608077,-31.99848994,1,21
42_AuFire2,3118,2013/10/30,151.1608909,-31.9983587,2,23
42_AuFire2,3118,2013/10/31,151.198012,-31.90709805,3,24
42_AuFire2,3118,2013/11/6,151.1608636,-31.99848134,6,30
42_AuFire2,3118,2013/11/7,151.1609259,-31.99849552,1,31
42_AuFire2,3118,2013/11/8,151.160909,-31.99850679,1,32
42_AuFire2,3118,2013/11/9,151.1608584,-31.99841185,6,33
42_AuFire2,3119,2013/10/19,151.0569487,-32.06547131,1,12
42_AuFire2,3119,2013/10/22,151.0556545,-32.06792091,1,15
42_AuFire2,3119,2013/10/29,151.0545034,-32.06491552,1,22
42_AuFire2,3120,2013/10/11,151.1822928,-32.06066981,1,4
42_AuFire2,3120,2013/10/26,150.8770919,-31.87833383,1,19
42_AuFire2,3121,2013/10/29,151.1674957,-32.05128987,1,22
42_AuFire2,3122,2013/10/21,151.1773254,-32.05052781,1,14
42_AuFire2,3123,2013/10/12,151.176392,-32.01060851,1,5
42_AuFire2,3123,2013/10/19,150.5484882,-31.79990271,1,12
42_AuFire2,3123,2013/10/26,150.5483246,-31.7998033,1,19
42_AuFire2,3123,2013/10/30,150.548354,-31.79976216,1,23
42_AuFire2,3124,2013/10/11,151.179747,-32.04915263,1,4
42_AuFire2,3124,2013/10/15,151.1841222,-32.03182349,2,8
42_AuFire2,3125,2013/10/8,151.1226859,-32.08341838,1,1
42_AuFire2,3125,2013/10/21,151.0802937,-32.09635336,1,14
42_AuFire2,3126,2013/11/6,151.0038362,-31.92384757,1,30
42_AuFire2,3127,2013/10/12,151.181108,-32.01971687,1,5
42_AuFire2,3127,2013/10/19,151.103068,-31.99255151,2,12
42_AuFire2,3127,2013/10/20,150.925243,-31.99953056,2,13
42_AuFire2,3127,2013/10/28,151.1973558,-31.9878714,3,21
42_AuFire2,3128,2013/10/14,151.1821255,-32.01278739,2,7
42_AuFire2,3128,2013/10/21,151.1824737,-32.01280578,1,14
42_AuFire2,3128,2013/10/24,151.1775064,-32.04971823,1,17
42_AuFire2,3128,2013/10/25,151.1822296,-32.01287142,2,18
42_AuFire2,3128,2013/10/31,151.0924614,-31.98014919,1,24
42_AuFire2,3128,2013/11/9,151.071482,-31.96170729,2,33
42_AuFire2,3129,2013/10/15,151.0000746,-32.01357471,1,8
42_AuFire2,3129,2013/10/17,151.0336067,-32.03373681,1,10
42_AuFire2,3129,2013/10/21,151.000018,-32.01340301,1,14
42_AuFire2,3130,2013/10/15,151.0554886,-31.99048933,3,8
42_AuFire2,3130,2013/10/29,151.1796057,-32.02460205,1,22
42_AuFire2,3131,2013/10/8,151.1979923,-32.01202364,4,1
42_AuFire2,3131,2013/10/9,151.1979337,-32.01192708,6,2
42_AuFire2,3131,2013/10/10,151.1978651,-32.01192259,3,3
42_AuFire2,3131,2013/10/11,151.1977375,-32.01174083,3,4
42_AuFire2,3131,2013/10/12,151.1979065,-32.01192469,2,5
42_AuFire2,3131,2013/10/13,151.1978457,-32.01186979,5,6
42_AuFire2,3131,2013/10/14,151.1978664,-32.01193548,1,7
42_AuFire2,3131,2013/10/16,151.1977758,-32.01190679,6,9
42_AuFire2,3131,2013/10/17,151.1978597,-32.01191891,2,10
42_AuFire2,3131,2013/10/19,151.1979586,-32.01192976,2,12
42_AuFire2,3131,2013/10/20,151.1975147,-32.01197339,6,13
42_AuFire2,3131,2013/10/21,151.1978887,-32.01188123,1,14
42_AuFire2,3131,2013/10/22,151.1979046,-32.01193201,1,15
42_AuFire2,3131,2013/10/23,151.1979453,-32.01188911,3,16
42_AuFire2,3131,2013/10/24,151.1979582,-32.01191985,2,17
42_AuFire2,3131,2013/10/25,151.1978711,-32.01188783,1,18
42_AuFire2,3131,2013/10/27,151.1978977,-32.01190631,2,20
42_AuFire2,3131,2013/10/28,151.1978645,-32.01190941,1,21
42_AuFire2,3131,2013/10/30,151.1978071,-32.01194681,3,23
42_AuFire2,3131,2013/10/31,151.1978651,-32.01191673,2,24
42_AuFire2,3131,2013/11/6,151.1979915,-32.01195734,2,30
42_AuFire2,3131,2013/11/7,151.1977248,-32.01183232,2,31
42_AuFire2,3131,2013/11/8,151.1979254,-32.01196,2,32
42_AuFire2,3131,2013/11/9,151.1979015,-32.01194109,4,33
42_AuFire2,3132,2013/10/27,151.1836395,-32.00861983,2,20
42_AuFire2,3133,2013/10/18,151.195457,-31.98329164,2,11
42_AuFire2,3134,2013/10/16,151.1374499,-32.00695895,3,9
42_AuFire2,3135,2013/10/8,151.1692333,-32.05401313,1,1
42_AuFire2,3136,2013/10/12,151.178357,-32.01134651,1,5
42_AuFire2,3137,2013/10/11,151.15417,-32.02773251,1,4
42_AuFire2,3137,2013/10/13,151.1685378,-32.01929145,1,6
42_AuFire2,3137,2013/10/17,151.160873,-32.02746751,1,10
42_AuFire2,3137,2013/10/25,151.1795545,-32.04974745,2,18
42_AuFire2,3138,2013/10/25,151.1732698,-32.05018533,2,18
42_AuFire2,3138,2013/10/26,151.0203894,-31.91122978,11,19
42_AuFire2,3138,2013/10/28,151.0203433,-31.91119243,25,21
42_AuFire2,3138,2013/10/29,151.0203842,-31.91123216,37,22
42_AuFire2,3138,2013/10/30,151.0203831,-31.91111538,3,23
42_AuFire2,3139,2013/10/30,151.0114759,-31.95785391,2,23
42_AuFire2,3139,2013/10/31,151.0124474,-31.95561171,1,24
42_AuFire2,3140,2013/10/14,151.0942789,-32.03451184,2,7
42_AuFire2,3141,2013/11/9,151.1991382,-31.98867623,6,33
42_AuFire2,3142,2013/10/31,151.1651749,-32.05124007,1,24
42_AuFire2,3143,2013/10/12,151.1714083,-32.00274983,1,5
42_AuFire2,3143,2013/10/17,151.150398,-32.03107851,1,10
42_AuFire2,3143,2013/10/20,151.156335,-32.02596551,1,13
42_AuFire2,3143,2013/10/29,151.1786838,-32.01321704,1,22
42_AuFire2,3143,2013/11/6,151.1361533,-32.09958053,1,30
42_AuFire2,3143,2013/11/9,151.1631739,-32.02543151,1,33
42_AuFire2,3144,2013/10/14,150.2304318,-31.73600991,1,7
42_AuFire2,3144,2013/10/26,151.1732698,-32.05018533,1,19
42_AuFire2,3145,2013/10/26,151.1686474,-32.05306195,1,19
42_AuFire2,3146,2013/11/8,150.6983776,-31.90561325,1,32
42_AuFire2,3147,2013/10/10,151.1068737,-31.88200824,1,3
42_AuFire2,3148,2013/11/7,151.187772,-32.04818029,1,31
42_AuFire2,3149,2013/10/11,150.9769696,-31.92541141,1,4
42_AuFire2,3149,2013/10/16,151.0041198,-31.92705534,1,9
42_AuFire2,3150,2013/10/12,151.1166129,-31.81989471,1,5
42_AuFire2,3150,2013/10/16,151.1173701,-31.82863601,1,9
42_AuFire2,3151,2013/10/12,150.7708866,-31.91401073,1,5
42_AuFire2,3151,2013/10/17,150.7707978,-31.91379784,3,10
42_AuFire2,3152,2013/10/26,151.0660029,-32.01679848,1,19
42_AuFire2,3152,2013/10/27,151.1214066,-31.89255595,1,20
42_AuFire2,3153,2013/10/10,150.9463348,-31.85465102,1,3
42_AuFire2,3153,2013/10/13,150.9467142,-31.96319384,1,6
42_AuFire2,3153,2013/10/31,150.9463348,-31.85465102,1,24
42_AuFire2,3154,2013/10/22,151.1957288,-31.99968669,1,15
42_AuFire2,3154,2013/11/7,151.1998149,-32.00437619,1,31
42_AuFire2,3155,2013/10/25,150.7705124,-31.87918106,1,18
42_AuFire2,3156,2013/10/25,151.1824283,-32.01042659,1,18
42_AuFire2,3157,2013/11/1,151.0625482,-31.95987715,4,25
42_AuFire2,3158,2013/10/18,150.4304418,-31.83423778,1,11
42_AuFire2,3158,2013/10/22,150.3121639,-31.83245061,1,15
42_AuFire2,3159,2013/10/10,151.1292493,-31.99295671,2,3
42_AuFire2,3159,2013/10/30,151.090338,-32.01342051,2,23
42_AuFire2,3159,2013/10/31,150.9566438,-31.98444082,1,24
42_AuFire2,3160,2013/10/16,151.1917877,-31.98037854,3,9
42_AuFire2,3160,2013/10/19,151.1732698,-32.05018533,5,12
42_AuFire2,3160,2013/10/20,151.1732698,-32.05018533,1,13
42_AuFire2,3160,2013/10/28,151.1942654,-31.93790564,1,21
42_AuFire2,3161,2013/10/29,151.0813559,-32.07910976,1,22
42_AuFire2,3161,2013/10/30,151.0814748,-32.07917895,1,23
42_AuFire2,3162,2013/10/23,151.194427,-32.02607688,1,16
42_AuFire2,3162,2013/10/24,151.194427,-32.02607688,1,17
42_AuFire2,3162,2013/10/30,151.1953752,-32.01716842,1,23
42_AuFire2,3163,2013/10/14,151.13225,-31.98835351,3,7
42_AuFire2,3163,2013/11/6,151.0716916,-31.97674238,1,30
42_AuFire2,3164,2013/10/8,151.1791789,-31.96807917,2,1
42_AuFire2,3164,2013/10/12,151.1790681,-31.96807459,2,5
42_AuFire2,3164,2013/10/17,150.9704331,-31.85381045,2,10
42_AuFire2,3164,2013/10/19,151.1791807,-31.96811653,2,12
42_AuFire2,3164,2013/10/20,151.1791517,-31.96819654,2,13
42_AuFire2,3164,2013/10/21,150.9589827,-31.84802027,1,14
42_AuFire2,3164,2013/10/22,150.9586363,-31.84818377,1,15
42_AuFire2,3164,2013/10/23,151.1791039,-31.96824111,2,16
42_AuFire2,3164,2013/10/26,151.1791981,-31.9680908,2,19
42_AuFire2,3164,2013/10/27,151.1791278,-31.96808168,1,20
42_AuFire2,3164,2013/10/29,150.9583193,-31.84830036,1,22
42_AuFire2,3164,2013/11/6,150.9589843,-31.84805921,3,30
42_AuFire2,3164,2013/11/7,151.1355889,-31.90894844,2,31
42_AuFire2,3164,2013/11/9,151.1791199,-31.96826741,1,33
42_AuFire2,3165,2013/10/15,151.082103,-32.08804595,2,8
42_AuFire2,3165,2013/10/18,151.0819914,-32.08798585,1,11
42_AuFire2,3165,2013/10/22,151.1656267,-32.05200487,1,15
42_AuFire2,3166,2013/10/26,151.1989209,-31.98745201,2,19
42_AuFire2,3167,2013/10/31,151.1924288,-31.99934047,1,24
42_AuFire2,3168,2013/11/6,151.1835029,-32.01818232,1,30
42_AuFire2,3169,2013/10/8,151.0100588,-32.01494385,1,1
42_AuFire2,3169,2013/10/12,151.0105066,-32.01488123,1,5
42_AuFire2,3169,2013/10/22,151.1042034,-31.99229756,1,15
42_AuFire2,3169,2013/10/30,151.1048037,-31.98825914,1,23
42_AuFire2,3169,2013/11/8,151.1059158,-31.98581512,1,32
42_AuFire2,3170,2013/10/8,151.198392,-31.99168451,1,1
42_AuFire2,3170,2013/10/19,151.179127,-32.01243551,3,12
42_AuFire2,3170,2013/10/25,151.196508,-31.99904051,2,18
42_AuFire2,3171,2013/10/16,151.196587,-31.98198251,1,9
42_AuFire2,3172,2013/10/21,150.3134823,-31.84752676,1,14
42_AuFire2,3173,2013/10/18,151.0188491,-31.9291404,1,11
42_AuFire2,3174,2013/10/11,151.1514834,-31.86913266,2,4
42_AuFire2,3175,2013/10/25,151.1753058,-31.90021664,1,18
42_AuFire2,3175,2013/10/31,151.1753007,-31.90023863,1,24
42_AuFire2,3176,2013/10/25,151.1831567,-32.00821841,1,18
42_AuFire2,3176,2013/11/6,151.0701164,-31.95909073,1,30
42_AuFire2,3176,2013/11/9,151.1373,-32.08197351,2,33
42_AuFire2,3177,2013/10/20,151.17927,-32.04807351,1,13
42_AuFire2,3177,2013/10/30,151.17725,-32.04725351,1,23
42_AuFire2,3178,2013/11/6,150.3141782,-31.82512527,1,30
42_AuFire2,3178,2013/11/7,150.2858789,-31.79227107,3,31
42_AuFire2,3179,2013/10/19,151.1743135,-32.01408544,1,12
42_AuFire2,3180,2013/10/21,151.1991003,-31.98862948,2,14
42_AuFire2,3180,2013/10/23,151.178255,-32.04742418,2,16
42_AuFire2,3181,2013/10/31,151.15691,-32.04942351,1,24
42_AuFire2,3182,2013/10/10,151.1855379,-31.93575121,1,3
42_AuFire2,3183,2013/10/13,151.1805573,-32.00110487,1,6
42_AuFire2,3184,2013/10/16,151.112664,-31.83353272,1,9
42_AuFire2,3184,2013/10/27,151.1288274,-31.83418475,1,20
42_AuFire2,3185,2013/10/25,151.1961046,-32.00985649,3,18
42_AuFire2,3185,2013/10/26,151.1826037,-31.99169422,1,19
42_AuFire2,3186,2013/10/30,151.1585432,-31.99686601,1,23
42_AuFire2,3187,2013/11/8,151.0068857,-31.92940178,2,32
42_AuFire2,3188,2013/10/10,151.1328035,-31.93946763,7,3
42_AuFire2,3188,2013/10/11,151.1292438,-31.94695472,2,4
42_AuFire2,3188,2013/10/12,151.113337,-31.93922942,1,5
42_AuFire2,3188,2013/10/14,151.1292333,-31.94688603,1,7
42_AuFire2,3188,2013/10/15,151.129163,-31.94689609,1,8
42_AuFire2,3188,2013/10/21,151.1291778,-31.94682316,1,14
42_AuFire2,3188,2013/10/27,151.1292141,-31.94679763,1,20
42_AuFire2,3188,2013/10/29,151.129211,-31.94685291,1,22
42_AuFire2,3188,2013/10/31,151.0838611,-31.92229888,2,24
42_AuFire2,3189,2013/10/13,151.1602449,-31.97342056,1,6
42_AuFire2,3190,2013/11/6,151.1809,-31.91156562,1,30
42_AuFire2,3190,2013/11/7,151.1542203,-31.87186792,1,31
42_AuFire2,3190,2013/11/8,151.0975839,-31.8226737,2,32
42_AuFire2,3191,2013/10/11,151.0736137,-31.94499423,1,4
42_AuFire2,3192,2013/10/8,150.8251315,-31.85631424,8,1
42_AuFire2,3192,2013/10/9,150.8252347,-31.85655413,2,2
42_AuFire2,3192,2013/10/30,150.8250175,-31.85629691,1,23
42_AuFire2,3192,2013/10/31,151.0056775,-31.93227175,1,24
42_AuFire2,3192,2013/11/6,150.8252526,-31.85632853,1,30
42_AuFire2,3192,2013/11/7,150.8251301,-31.85630761,6,31
42_AuFire2,3192,2013/11/8,150.8251148,-31.85626801,4,32
42_AuFire2,3193,2013/10/17,151.0625482,-31.95987715,1,10
42_AuFire2,3194,2013/10/8,151.1954825,-31.98849475,2,1
42_AuFire2,3194,2013/10/14,151.1955084,-31.98977044,1,7
42_AuFire2,3195,2013/10/13,151.1097574,-32.01020926,1,6
42_AuFire2,3195,2013/10/27,151.1952899,-31.98307962,1,20
42_AuFire2,3196,2013/10/27,151.088419,-31.83239075,1,20
42_AuFire2,3197,2013/10/16,150.3133888,-31.82847701,1,9
42_AuFire2,3198,2013/10/27,150.9232524,-31.82886801,1,20
42_AuFire2,3199,2013/10/24,151.1988258,-31.98575033,1,17
42_AuFire2,3200,2013/10/9,151.1972632,-31.98560494,1,2
42_AuFire2,3200,2013/10/10,151.1977449,-31.9855833,2,3
42_AuFire2,3200,2013/10/11,151.1977449,-31.9855833,1,4
42_AuFire2,3200,2013/10/16,151.1979516,-31.98535625,1,9
42_AuFire2,3200,2013/10/17,151.1980612,-31.98492557,1,10
42_AuFire2,3200,2013/10/18,151.1977449,-31.9855833,2,11
42_AuFire2,3200,2013/10/20,151.1656952,-32.05086184,2,13
42_AuFire2,3200,2013/10/21,151.1977449,-31.9855833,2,14
42_AuFire2,3200,2013/10/22,151.1977449,-31.9855833,1,15
42_AuFire2,3200,2013/10/23,151.1975047,-31.98565605,1,16
42_AuFire2,3200,2013/10/24,151.1977449,-31.9855833,2,17
42_AuFire2,3200,2013/10/25,151.1977449,-31.9855833,1,18
42_AuFire2,3200,2013/10/28,151.1977449,-31.9855833,1,21
42_AuFire2,3200,2013/10/29,151.1977449,-31.9855833,1,22
42_AuFire2,3200,2013/10/30,151.1975808,-31.98580205,2,23
42_AuFire2,3200,2013/11/7,151.1977449,-31.9855833,1,31
42_AuFire2,3201,2013/10/28,151.1977261,-31.98511339,1,21
42_AuFire2,3202,2013/10/17,151.1966383,-31.95056351,1,10
42_AuFire2,3203,2013/10/9,151.1543636,-31.99974364,1,2
42_AuFire2,3203,2013/10/10,151.1543065,-31.9997879,1,3
42_AuFire2,3203,2013/10/11,151.1542949,-31.99981304,2,4
42_AuFire2,3203,2013/10/12,151.174012,-31.96237651,1,5
42_AuFire2,3203,2013/10/13,151.1543038,-31.99973971,1,6
42_AuFire2,3203,2013/10/19,151.1542474,-31.99967177,3,12
42_AuFire2,3203,2013/10/26,151.1543016,-31.99975559,1,19
42_AuFire2,3203,2013/10/27,151.1543752,-31.99975157,1,20
42_AuFire2,3203,2013/11/7,151.1542931,-31.99982524,1,31
